	Season	Episode	Category	Q_person	A_person	Q_original	A_original	Q_modified	A_modified	Annotation_1	Annotation_2	Annotation_3	Goldstandard
4091	9	18	2	Chandler	Steve	Me, that guy who just said butt cracks?	Yes, that's right. We're excited about the level of sophistication you'll be bringing to the job.	Me, that guy who just said butt cracks?	That's right. We're excited about the level of sophistication you'll be bringing to the job.	1	1	1	1
4092	6	3	1	Rachel	Ross	Oh my God! Are you serious?!	Uh-huh. (Phoebe grunts.)	Are you serious?!	Uh-huh.	1	1	1	1
4093	4	8	1	Ross	Rachel	(to Rachel) Oh hey! Hey uh, you remember the necklace I gave you last year? Can I see it?	(worried) Why?	Hey uh, you remember the necklace I gave you last year? Can I see it?	Why?	4	4	4	4
4094	2	23	1	Ryan	Phoebe	You know what makes the itching even worse?	That you don't stop talking about it.	You know what makes the itching even worse?	That you don't stop talking about it.	1	1	1	1
4095	10	8	1	Chandler	Joey	Can you ever feel your ears?	Interesting...	Can you ever feel your ears?	Interesting…	4	4	4	4
4096	2	7	1	Rachel	Ross	Hey, I was doin' great before I found out about you. You think it's easy for me to see you with Julie?	Then you should have said something before I met her.	You think it's easy for me to see you with Julie?	Then you should have said something before I met her.	4	4	4	4
4097	10	11	1	Ross	Chandler	We are even, right?	(sighs) Just one more thing. I was so pissed at you that night that I wanted to get back at you. So I thought, who does Ross like the more than anybody?	We are even, right?	Just one more thing.	2	2	3	2
4098	3	23	1	Ross	Guru Saj	We?! We angered it?!	Oh, I think I see the problem. And I’m afraid we’re gonna have to use a much stronger tool. (Ross gives him a ‘What?’ look) Love.	We?! We angered it?!	Oh, I think I see the problem. And I’m afraid we’re gonna have to use a much stronger tool. Love.	4	4	4	4
4099	6	22	2	Rachel	The Museum Official	Oh sorry didn’t mean to interrupt. It’s just such a beautiful space; do you do a lot of weddings here?	Yes. We’re very popular. There’s a two-year waiting list. Sorry! (She kinda storms out with the couple.)	It’s just such a beautiful space; do you do a lot of weddings here?	We’re very popular. There’s a two-year waiting list.	1	1	1	1
4100	9	16	1	Joey	Mike	(voice strained) Couldn't have this conversation down at the truck huh?	You wanna get married?	Couldn't have this conversation down at the truck huh?	You wanna get married?	4	5	5	5
4101	7	10	1	Monica	Ross	Because Armadillos also wandered in the desert?	(to Monica) You wanna wander in the hall? (to Ben) Ooh, hey Ben, what if the Holiday Armadillo told you all about the festival of lights?	Because Armadillos also wandered in the desert?	You wanna wander in the hall?	4	4	5	4
4102	2	11	2	Rachel	Joey	[entering hurriedly] Did I miss it? Did I miss it?	No, I'm on right after this guy shoots himself.	Did I miss it?	I'm on right after this guy shoots himself.	2	2	2	2
4103	3	10	1	Monica	Phoebe	Oh honey, is that ‘cause your Mom died around Christmas?	Oh, I wasn’t even thinking about that.	Oh honey, is that ‘cause your Mom died around Christmas?	Oh, I wasn’t even thinking about that.	2	2	2	2
4104	9	3	2	Ross	Rachel	Was there anything you did wrong with Emma?	Yes, of course there is! Okay? I'm not insane!	Was there anything you did wrong with Emma?	Of course there is! Okay? I'm not insane!	1	1	1	1
4105	3	11	1	Joey	Ross	All right, that’s it! He cannot do this to Phoebe. (gets up) This guy is going to get the butt kicking of a lifetime! (stops and turns around and asks Rachel) But, is he a big guy?	Ah, we’ll all go. (motions to Chandler) Come on. (the guys leave)	This guy is going to get the butt kicking of a lifetime! But, is he a big guy?	Ah, we’ll all go.	4	5	5	5
4106	5	8	2	Chandler	Monica	Are you all right?	Oh yeah, of course. I'm fine it's just that—(She drops the box and in a reflex action tries to catch it with her arm, the knife slips out and slowly flips through the air and comes point first down into Chandler's shoe.)	Are you all right?	Of course. I'm fine it's just that—	1	1	1	1
4107	2	19	2	Monica	Eddie	So on this road trip, did you guys win any money?	Naah, I crapped out, but Mr. 21 over here he cleans up, 300 bucks, check it out he buys me these new shoes, sweet huh?	So on this road trip, did you guys win any money?	I crapped out, but Mr. 21 over here he cleans up, 300 bucks, check it out he buys me these new shoes, sweet huh?	1	1	3	1
4108	1	20	3	Monica	Joey	The green dress? Really?	Yeah, she said you looked like Ingrid Bergman that day.	She thought I looked pretty in the green dress? Really?	She said you looked like Ingrid Bergman that day.	1	4	4	4
4109	6	22	1	Joey	The Dry Cleaner	(entering) Hey! So, did you watch the tape of my show?	I did.	So, did you watch the tape of my show?	I did.	1	1	1	1
4110	10	3	1	Chandler	Rachel	You didn't like that?	Well, it wasn't just me, alright? He freaked out too! He couldn't even undo my bra!	You didn't like that?	Well, it wasn't just me, alright? He freaked out too! He couldn't even undo my bra!	2	2	2	2
4111	3	22	1	Monica	Joey	Did you like learn about her family?	Two brothers, one died!	Did you like learn about her family?	Two brothers, one died!	1	1	1	1
4112	5	8	2	Fat Monica	Chandler	Hey Chandler! Did you like the macaroni and cheese?	Oh yeah, it was great. You should be a chef.	Did you like the macaroni and cheese?	It was great. You should be a chef.	1	1	1	1
4113	10	13	2	Monica	Erica	Was he falsely accused of something? (They look hopeful)	No... he killed his father with a shovel. (Monica and Chandler's jaws drop) But other than that, he's a great guy.	Was he falsely accused of something?	He killed his father with a shovel.	2	2	2	2
4114	4	13	1	Kathy	Ross	Hi! (Kisses Chandler) Thank you so much for coming again. Did you like it tonight?	Oh, absolutely! (Chandler mumbles something.)	Did you like it tonight?	Oh, absolutely!	1	1	1	1
4115	4	16	1	Chandler	Emily	Without me?!	My uncle dragged us there. But, it actually it turned out to be really interesting.	Without me?!	My uncle dragged us there. But, it actually it turned out to be really interesting.	1	1	1	1
4116	1	15	3	Joey	Ross	(in disbelief) Vulva?	Alright, I panicked, alright? She took me by surprise. You know, but it wasn't a total loss. I mean, we ended up cuddling.	You said Vulva?	Alright, I panicked, alright? She took me by surprise. You know, but it wasn't a total loss. I mean, we ended up cuddling.	1	1	1	1
4117	9	8	2	Chandler	Ross	Look, I may not know a lot about babies, but do you really think I'm not capable?	No, you both are equally capable. Its just.. you're strongest when.. when you're together.	Look, I may not know a lot about babies, but do you really think I'm not capable?	You both are equally capable. Its just.. you're strongest when.. when you're together.	2	2	2	2
4118	5	6	1	Chandler	Joey	Aren't you supposed to be at an audition for another hour?	Well, I'm sorry if I'm not a middle-aged black woman! (Starts for his room.) And I'm also sorry if sometimes I go to the wrong audition! Okay, look, if I have to pretend I don't know about you two, then you two are gonna have to pretend there's nothing to know about.	Aren't you supposed to be at an audition for another hour?	Well, I'm sorry if I'm not a middle-aged black woman! And I'm also sorry if sometimes I go to the wrong audition!	2	4	4	4
4119	1	10	2	Chandler	Monica	I snapped, okay? I couldn't handle the pressure and I snapped.	Yeah, but Janice? That-that was like the worst breakup in history!	Does it always, uh--?	That was the first.	2	2	5	2
4120	8	2	2	Phoebe	Monica	Are you gonna open the presents without Chandler?	No! (Pause) But, they’re callin’ out to me! I mean this little guy (Holds up a small one) even crawled up into my lap. Oh come on, Chandler wouldn’t mind if I opened just one present! What do you think it is?	Are you gonna open the presents without Chandler?	But, they’re callin’ out to me!	4	4	4	4
4121	9	2	1	Ross	Rachel	You said you’d marry Joey?	Okay you have to realize, I was exhausted, I was emotional, I would have said yes to anybody. Like that time you and I got married! (Pause) I’m not helping.	You said you’d marry Joey?	Okay you have to realize, I was exhausted, I was emotional, I would have said yes to anybody. Like that time you and I got married!	1	1	1	1
4122	6	6	1	Monica	Phoebe	(grabs a bag of those Styrofoam peanuts) I’ll be coordinator! Oh my God! I’m so sorry, I didn’t get you anything! Okay, look everybody has to help! Okay? You can help, can’t you Phoebe?	I have plans.	You can help, can’t you Phoebe?	I have plans.	2	2	2	2
4123	2	1	2	Rachel	Ross	Yeah, he's back. Is that a problem?	No, not a problem.	Is that a problem?	Not a problem.	2	2	2	2
4124	5	20	1	Rachel	Ross	Ohhhh. Honey, honey, honey, it's okay, it's okay honey. I'm gonna fix you a drink, huh? Maybe a margarita?	Ross has the blender! Ugh, everything's just falling apart!	Ohhhh. Honey, honey, honey, it's okay, it's okay honey. I'm gonna fix you a drink, huh? Maybe a margarita?	Ross has the blender! Ugh, everything's just falling apart!	2	4	4	4
4125	1	2	2	Monica	Chandler	Chandler, you're an only child, right? You don't have any of this.	Well, no, although I did have an imaginary friend, who... my parents actually preferred.	Chandler, you're an only child, right?	Well, I did have an imaginary friend, who... my parents actually preferred.	1	1	1	1
4126	3	4	3	Phoebe	Joey	Two?	Yeah! Well, well really it's three. Please. You're so good at it. I love you.	Is it only two?	Well, well really it's three. Please. You're so good at it. I love you.	2	2	2	2
4127	2	21	2	Big Bully	Chandler	You got a problem with that?	No, just wanna make sure we're on the same page.	You got a problem with that?	Just wanna make sure we're on the same page.	2	2	2	2
4128	9	20	2	Monica	Chandler	You really liked it?	"Oh yeah! I mean at first I hated it, but why wouldn't I, because as a man I've been trained (bitter woman's tone) not to listen! (pause) But after chapter 16: ""fat, single and ready to mingle"", I was uplifted."	You really liked it?	"I mean at first I hated it, but why wouldn't I, because as a man I've been trained not to listen! But after chapter 16: ""fat, single and ready to mingle"", I was uplifted."	4	1	4	4
4129	6	10	2	Ross	Director	So, do we really have to ask who’s going up on the platform next?	Oh no! You get up there and do that again exactly like that!	So, do we really have to ask who’s going up on the platform next?	You get up there and do that again exactly like that!	2	2	2	2
4130	10	1	1	Chandler	Monica	If I untangle you, will you please get rid of the corn rose?	(looking disappointed) I guess so...	If I untangle you, will you please get rid of the corn rose?	I guess so...	1	1	1	1
4131	10	14	1	Ross	Monica	She's still at dinner?	I guess. Why? Who's she with?	She's still at dinner?	I guess.	1	1	1	1
4132	1	5	2	Monica	Rachel	"Did he give you that whole ""You're-not-up-to-this"" thing again?"	"Oh, yeah, yeah. Actually, I got the extended disco version, with three choruses of ""You'll never make it on your own""."	"Did he give you that whole ""You're-not-up-to-this"" thing again?"	"Actually, I got the extended disco version, with three choruses of ""You'll never make it on your own""."	1	1	3	1
4133	5	10	1	Monica	Danny	Do you want to go out on a date with her?	(Looking at Monica) Absolutely! Is Friday okay?	Do you want to go out on a date with her?	Absolutely! Is Friday okay?	1	1	1	1
4134	5	8	2	Rachel	Ross	Oh, you're not gonna tell the whole story about how your parents got divorced again are you?	Oh God, no.	Oh, you're not gonna tell the whole story about how your parents got divorced again are you?	Oh God.	4	4	4	4
4135	5	10	2	Phoebe	Monica	Just get your nails done?	Yes Phoebe, but this is all I have. Okay? (She pours out the rest of her change purse into the bucket.)	Just get your nails done?	This is all I have. Okay?	1	1	1	1
4136	7	21	1	Chandler	Monica	All right, there’s a nuclear holocaust, I’m the last man on Earth. Would you go out with me?	Ennnh.	All right, there’s a nuclear holocaust, I’m the last man on Earth. Would you go out with me?	Ennnh.	4	4	4	4
4137	6	15-16	2	Rachel	Monica	Oh Mon, listen I have to ask! Okay, Joey Tribbiani invited me back to his apartment, now does he do this with a lot of girls?	Yeah, a lot. A lot, a lot!	Okay, Joey Tribbiani invited me back to his apartment, now does he do this with a lot of girls?	A lot. A lot, a lot!	1	1	1	1
4138	6	3	1	Chandler	Monica	So, that’s it?	I just don’t think arcade games go in the beautiful guest room. The beautiful guest room is gonna be filled with antiques.	So, that’s it?	I just don’t think arcade games go in the beautiful guest room. The beautiful guest room is gonna be filled with antiques.	4	1	1	1
4139	2	9	1	Phoebe	Grandmother	Um, gram, um, can I see the pictures of my dad again?	[nervously] Oh. Oh, sure, sure, uh, uh, how come?	Um, gram, um, can I see the pictures of my dad again?	Oh. Oh, sure, sure, uh, uh, how come?	1	1	1	1
4140	4	5	3	Chandler	Joey	Really?!	Yeah-yeah, I told her about the time you got drunk and fell asleep with your head in the toilet.	Really?! You were talking about me?	I told her about the time you got drunk and fell asleep with your head in the toilet.	1	1	1	1
4141	5	21	2	Rachel	Phoebe	Phoebe, are you okay?	Yeah. Yeah, I'll be alright.	Phoebe, are you okay?	I'll be alright.	1	4	1	1
4142	4	22	1	Chandler	Ross	So you might say, the ring is irreplaceable? (Gives Joey a little squeeze.)	Oh absolutely! It has been in my family for generations, and every bride who has worn it has had a long and happy life.	So you might say, the ring is irreplaceable?	Oh absolutely! It has been in my family for generations, and every bride who has worn it has had a long and happy life.	1	1	1	1
4143	1	14	2	Janice	Chandler	Oh, I miss you already. Can you believe this happened?	No... no! And yet it did. Good-bye, Janice.	Can you believe this happened?	And yet it did.	2	2	2	2
4144	9	8	2	Rachel	Amy	Did you just push me?	Uh, yeah I think I did.	Did you just push me?	Uh, I think I did.	1	1	1	1
4145	3	14	1	Ross	Rachel	Is that funny? Am I supposed to be laughing?	I don’t know, you thought ‘See you Saturday’ was funny. Look honey, Mark is in fashion okay, I like having a friend that I can share this stuff with. You guys would never want to go to a lecture with me.	Is that funny? Am I supposed to be laughing?	I don’t know, you thought ‘See you Saturday’ was funny.	4	4	4	4
4146	3	6	1	Joey	Chandler	Don’t you ah, don’t you wanna ask me any questions?	Sure. Ummm. What’s up?	Don’t you ah, don’t you wanna ask me any questions?	Sure. Ummm. What’s up?	1	1	1	1
4147	9	23-24	1	Mike	Monica	Ten bucks a game?	Make it fifty!	Ten bucks a game?	Make it fifty!	2	2	2	2
4148	2	15	3	Ross	Rachel	Shh. Do you want cran-apple or cran-grape?	Grape.	Shh. Do you want cran-apple?	Grape.	2	2	2	2
4149	9	9	2	Bill	Rachel	Then, can I have your number?	(pause) I'm sorry, no	Then, can I have your number?	I'm sorry	2	2	2	2
4150	8	21	3	The Cooking Teacher	Joey	And the cream?	Cheese makes me thirsty.	Did you use all your cheese and the cream?	Cheese makes me thirsty.	1	1	4	1
4151	6	21	2	Paul	Ross	You have a son?	Yeah, well my-my ex-wife and I share custody of Ben and umm, uh, and just so you know, Carol and I are on excellent terms as I’m sure you are with your wife! (Realizes) Oh, I’m sorry! (To Elizabeth) It’s unbelievable!	You have a son?	Well my-my ex-wife and I share custody of Ben and umm, uh, and just so you know, Carol and I are on excellent terms as I’m sure you are with your wife!	1	1	1	1
4152	10	2	1	Charlie	Ross	You're on fire! I'll call you in the morning, okay?	Okay.	I'll call you in the morning, okay?	Okay.	1	1	1	1
4153	3	22	1	Joey	Kate	Kate, do you even like me?	Of course I do.	Kate, do you even like me?	Of course I do.	1	1	1	1
4154	3	15	2	Ross	Monica	What is ah, Rach in her room?	Oh no, she’s still at work, but she told me to tell you to call her.	What is ah, Rach in her room?	She’s still at work, but she told me to tell you to call her.	2	2	2	2
4155	7	23	3	Monica	Chandler	Really?	Yeah. Y’know I keep thinking that something stupid is gonna come up and I’ll go all…Chandler. But nothing has.	Really? You’ve been waiting for something to flip you out?	Y’know I keep thinking that something stupid is gonna come up and I’ll go all…Chandler. But nothing has.	1	1	1	1
4156	9	1	1	Joey	Chandler	(taking Chandler aside) Hey Chandler, can I talk to you for a second?	Sure.	Hey Chandler, can I talk to you for a second?	Sure.	1	1	1	1
4157	3	17	2	Rachel	Phoebe	So you know how to fix it?	Yep. Put more gas in.	So you know how to fix it?	Put more gas in.	1	1	1	1
4158	8	16	3	Don	Monica	That’s exactly what I said. Phoebe, isn’t that strange.	Not really	That’s exactly what I said. Phoebe, isn’t that strange?	Not really	2	2	2	2
4159	5	19	3	Phoebe	Rachel	Did you find it?	The earring? No. But look, I found my sunglasses under the couch! I've been looking for these since like last summer. (Puts 'em on.)	Did you find the earring?	But look, I found my sunglasses under the couch! I've been looking for these since like last summer.	2	2	2	2
4160	10	10	1	Joey	Chandler	Is this because I come over here without knocking and eat your food? (Walks towards the fridge) Because I can stop doing that, (looks at the fridge) I really, really think I can!	(goes towards Joey) You know that's not the reason Joe. (Joey hugs him and after, he takes something from the fridge and puts it in his mouth. He goes back to where he was standing before)	Is this because I come over here without knocking and eat your food?	You know that's not the reason Joe.	2	2	2	2
4161	6	15-16	2	Rachel	Ross	Is Joey Tribbiani here?	Umm, no.	Is Joey Tribbiani here?	Umm.	4	4	4	4
4162	7	14	2	Chandler	Monica	Hey-hey are you drunk?	Nooo! (Giggles) Okay. (She tries to pull herself up by Rachel and Joey’s doorknob, but the door opens and she almost falls into the their apartment. She manages to catch herself.) Whoa! (Stands up, unsteadily) Okay. See I was, I was a little nervous about turning (whispering) thirty. (Giggles.) So the bus boys took me out for some drinks. (Pause) I wanna puke on you later!	Hey-hey are you drunk?	See I was, I was a little nervous about turning thirty. So the bus boys took me out for some drinks.	1	1	1	1
4163	7	17	3	Joey	Kristen	(checking her out) Hi! You uh, movin’ in or movin’ out?	I’m moving in.	You uh, movin’ out?	I’m moving in.	2	2	2	2
4164	2	14	2	Phoebe	Chandler	Do you want a refill?	No, I'm alright, thanks.	Do you want a refill?	I'm alright, thanks.	2	2	2	2
4165	7	22	1	Ross	Rachel	Hey uh Mon, I saw the Porsche parked out front, can I get the keys? Thought I’d take that bad boy out for a little spin.	Wait a minute! (To Monica) You let Ross drive the Porsche and when I ask you, you say you’re the only one who’s allowed to drive it.	Hey uh Mon, I saw the Porsche parked out front, can I get the keys?	Wait a minute! You let Ross drive the Porsche and when I ask you, you say you’re the only one who’s allowed to drive it.	5	5	5	5
4166	5	12	1	Doug	Chandler	(entering) Uh, I gotta apologize for Kara's coffee. Y'know, I feel sorry for it if it ever got in a fight, it's not strong enough to defend itself. (Chandler does not laugh.) Did you hear what I said Bing?	What?	Did you hear what I said Bing?	What?	2	2	2	2
4167	7	8	1	Rachel	Tag	So were you guys together a long time?	A year. On and off. I kinda thought we'd end up together. I don't anymore.	So were you guys together a long time?	A year. On and off. I kinda thought we'd end up together. I don't anymore.	4	3	3	3
4168	9	17	2	Monica	Phoebe	This is your current cellphone?	Yes, it reminds me of a simpler time.	This is your current cellphone?	It reminds me of a simpler time.	1	1	1	1
4169	3	1	2	Monica	Mr. Geller	You're not just saying that are you?	No, the man is a mess.	You're not just saying that are you?	The man is a mess.	4	4	5	4
4170	7	7	1	Ross	The Head Librarian	Hi, I was wondering if it is possible to increase security in the Paleontology section? See I-I wrote a book up there and instead of reading it people are-are-are well, rolling around in front of it.	We are aware of the problem you are referring too. (He turns to look at the previous librarian.) But as far as increasing security, I’m afraid the library is very understaffed. I, I can’t help you.	Hi, I was wondering if it is possible to increase security in the Paleontology section?	We are aware of the problem you are referring too. But as far as increasing security, I’m afraid the library is very understaffed. I, I can’t help you.	2	2	2	2
4171	10	15	3	Mr Zelner	Ross	Oh right, uhm, Don?	Close. Ron. (shakes hands)	Oh right, uhm, are you Don?	Close. Ron.	2	2	2	2
4172	5	7	3	Monica	Rachel	You are?	Yeah! Remember I got that uh, gala.	You are going to be busy?	Remember I got that uh, gala.	1	1	1	1
4173	9	20	1	Chandler	Monica	Did somebody sign your bra?	So I got it when I was 13...	Did somebody sign your bra?	So I got it when I was 13...	5	5	5	5
4174	9	6	2	David	Phoebe	Well... just so you know... hearing it wasn't exactly a Vladnik carnival either... Can we at least hug goodbye?	Of course, yeah.(they hug and Phoebe sighs... a little after that also David sighs and makes his way to the door) You know, a kiss on the cheek wouldn't be totally inappropriate...	Can we at least hug goodbye?	Of course.	1	1	1	1
4175	6	2	1	Phoebe	Karin	Okay, what about you? (Points to Karin) Wouldn’t you want a date?	Actually, I’m dating at all anymore. See, I figured out that I was only dating guys that were like y’know bad for me, so until I work that out…	Okay, what about you? Wouldn’t you want a date?	Actually, I’m dating at all anymore. See, I figured out that I was only dating guys that were like y’know bad for me, so until I work that out…	2	2	2	2
4176	4	18	2	Ross	Carol	So umm, any word from Susan?	Ooh, yeah! She said she’s having sooo much fun with Emily.	So umm, any word from Susan?	She said she’s having sooo much fun with Emily.	1	1	1	1
4177	4	22	1	Chandler	Joey	You slept with the stripper?	Of course!! (Shrugs.)	You slept with the stripper?	Of course!!	1	1	1	1
4178	6	1	1	Joey	Phoebe	Don’t you think I asked him that before he got in?!	Y’know what? I’m not talking to you! You go back to sleep! (To the hitchhiker) And you, are you a rapist?!	Don’t you think I asked him that before he got in?!	Y’know what? I’m not talking to you! You go back to sleep!	5	4	4	4
4179	8	10	2	Phoebe	Ross	Hey Ross! Doesn’t Ben go to the Smithfield Day School?	Yeah. Why?	Doesn’t Ben go to the Smithfield Day School?	Why?	4	4	4	4
4180	6	17	1	Joey	Chandler	Y’know what’s more generous than that?! Fifty percent! Y’know what’s even more generous than that?!!	I see where you’re goin’!	Y’know what’s more generous than that?! Fifty percent! Y’know what’s even more generous than that?!!	I see where you’re goin’!	1	4	1	1
4181	9	23-24	1	Ross	Charlie	And then, you try to make the best of a bad situation, so you float the idea of a threesome?	I didn't do that.	And then, you try to make the best of a bad situation, so you float the idea of a threesome?	I didn't do that.	2	2	2	2
4182	10	17-18	1	Phoebe	Ross	Just one? I drive you all the way down here, and I don't get to see how it works out?	Fine, two tickets, I need two tickets.	I drive you all the way down here, and I don't get to see how it works out?	Fine, two tickets, I need two tickets.	1	1	1	1
4183	1	14	1	Janice	Chandler	So, do we have the best friends or what?	Joey's not a friend. He's...a stupid man who left us his credit card. Another drink? Some dessert? A big screen TV?	So, do we have the best friends or what?	Joey's not a friend. He's...a stupid man who left us his credit card. Another drink? Some dessert? A big screen TV?	2	2	4	2
4184	8	5	1	Ross	Chandler	(laughs) Muriel. Wh-why would he call you Muriel? (Ross realizes something.) Oh my God! Chandler M Bing? It’s not just an M, your middle name is Muriel!!	Shh! It is a family name!	Oh my God! Chandler M Bing? It’s not just an M, your middle name is Muriel!!	Shh! It is a family name!	1	1	1	1
4185	10	1	1	Rachel	Joey	Excuse me! (and she walks back to Joey, who is still looking very impressed about what Ross said to him. Rachel looks at him and hits him.) You didn't tell him, did you?	I couldn't. He was saying all these really nice things about me. I didn't want him to get mad and take 'em all back. I'm on a edge on Chandler.	You didn't tell him, did you?	I couldn't. He was saying all these really nice things about me. I didn't want him to get mad and take 'em all back. I'm on a edge on Chandler.	2	2	2	2
4186	6	4	2	Russell	Rachel	(Ross’s divorce lawyer.) Hello, is Ross there?	Uh no, he’s not. Can I take a message?	Hello, is Ross there?	He’s not. Can I take a message?	2	2	2	2
4187	1	20	2	Ross	Phoebe	Yeah, well, does he look upset? Does he look like he was just told to shove anything?	No, no actually, he's smiling.. and... Oh my God, don't do that!!	Yeah, well, does he look upset?	Actually, he's smiling..	2	2	2	2
4188	6	4	1	Chandler	Ross	Wait a minute, hold the phone! You’re not talking about Chuckles University?!	(gets up) Okay!	You’re not talking about Chuckles University?!	Okay!	4	4	5	4
4189	2	19	1	Joey	Monica	Seriously, you like it? This guy was sellin' them on 8th avenue and I looked at 'em and I though, you know what I don't have?	A mirror?	This guy was sellin' them on 8th avenue and I looked at 'em and I thought, you know what I don't have?	A mirror?	1	1	3	1
4190	2	7	1	Rachel	Ross	Together?	Uh huh.	Together?	Uh huh.	1	1	1	1
4191	6	14	2	Monica	Rachel	(To Rachel) Oh, are the drapes still closed hon?	Yeah. And y’know who should’ve shut their drapes? Is that perverted old couple two doors over.	Oh, are the drapes still closed hon?	Y’know who should’ve shut their drapes? Is that perverted old couple two doors over.	4	4	5	4
4192	7	4	3	Rachel	Tag	Oh really?!	Yeah. Did you tell someone that I was gay?	Oh really?! You got asked out twice today by guys?!	Did you tell someone that I was gay?	1	1	1	1
4193	3	25	1	Rachel	Ross	All right! Ross, do you think it’s easy for me to see you with somebody else?	Y'know, hey! You’re the one who ended it, remember?	All right! Ross, do you think it’s easy for me to see you with somebody else?	Y'know, hey! You’re the one who ended it, remember?	4	4	4	4
4194	9	23-24	1	Mike	Phoebe	So you forfeit?	Mike wins?	So you forfeit?	Mike wins?	4	4	4	4
4195	2	3	3	Chandler	Janice	Is it--?	Is it yours? Ha! You wish, Chandler Bing. You are looking at a married lady now.	Is it-- my child?	Is it yours? Ha! You wish, Chandler Bing. You are looking at a married lady now.	2	2	2	2
4196	2	5	1	Waiter	Rachel	Are we ready to order?	Oh, you know what, we haven't even looked yet.	Are we ready to order?	Oh, you know what, we haven't even looked yet.	2	2	2	2
4197	2	19	2	Eddie	Chandler	You want me to sing?	No, look, that's it, it's over, I want you out, I want you out of the apartment now.	You want me to sing?	Look, that's it, it's over, I want you out, I want you out of the apartment now.	2	2	2	2
4198	1	5	1	Ross	Rachel	Rach, have you never done this before?	Well, not myself, but I know other people that have. Ok, you caught me. I'm a laundry virgin.	Rach, have you never done this before?	Well, not myself, but I know other people that have. Ok, you caught me. I'm a laundry virgin.	2	2	1	2
4199	1	22	2	Monica	Young Ethan	Are you a virgin?	Well, if that's what you kids are calling it these days then, yes I am. I uh, I've kinda been waiting for the right person.	Are you a virgin?	Well, if that's what you kids are calling it these days then, I am. I uh, I've kinda been waiting for the right person.	1	1	1	1
4200	7	9	2	Rachel	Mr. Zelner	Okay. Uh, well can we, can we get you anything Mr. Zelner? Maybe some chocolates? (Holds up the box.)	"Umm, no. Thanks, but I’ll give these to Betty. (Rachel glances at Tag to say, ""See?"") So I read your evaluation of Tag, or to use his full name, Tag Sweetcheeks Jones. Is something going on with you two?"	Uh, well can we, can we get you anything Mr. Zelner? Maybe some chocolates?	Umm, thanks, but I’ll give these to Betty.	2	2	3	2
4201	7	15	1	Cecilia	Joey	Oh that was a real person?!	An-an-anyway I-I just wanted to say that since I’m getting your brain when you leave the show, I was wondering if there was any tips you can give me…	Oh that was a real person?!	An-an-anyway I-I just wanted to say that since I’m getting your brain when you leave the show, I was wondering if there was any tips you can give me…	5	5	5	5
4202	2	8	1	Joey	Monica	[reading over her shoulder] Wait, here's one. Uh, would you be willing to cook naked?	There's an ad for a naked chef?	Uh, would you be willing to cook naked?	There's an ad for a naked chef?	4	4	4	4
4203	3	11	1	Rachel	Guy	(to him) Hi! Is my misery amusing to you?	I’m sorry, I wa, I wa, I was just ah.... (starts to laugh again)	Is my misery amusing to you?	I’m sorry, I wa, I wa, I was just ah....	4	4	4	4
4204	8	16	1	Rachel	Joey	Well honey, I’m late for a meeting. So can you just make it quick?	Okay umm, I just came by to tell you that I…want to have dinner with you tonight. That’s all.	Well honey, I’m late for a meeting. So can you just make it quick?	Okay umm, I just came by to tell you that I…want to have dinner with you tonight. That’s all.	1	1	1	1
4205	4	1	2	Phoebe	Phoebe Sr.	But, it’s not like we’re losing anything. Y'know?	Yeah, I guess you’re right.	But, it’s not like we’re losing anything. Y'know?	I guess you’re right.	1	1	1	1
4206	8	9	1	Ross	Will	Aw—oh, that’s right. Are-are you gonna be okay?	Oh, I’ll-I’ll be fine. Just God I hate her Ross! I hate her!	 Are-are you gonna be okay?	Oh, I’ll-I’ll be fine.	1	1	1	1
4207	4	15	1	Rachel	Monica	Okay, okay, okay should I be scared?	I know that switch does something, okay? So-so I went down to city hall and got these. All I had to do was pay $25 and wait in line for three hours.	Okay, okay, okay should I be scared?	I know that switch does something, okay? So-so I went down to city hall and got these. All I had to do was pay $25 and wait in line for three hours.	5	5	4	5
4208	5	5	1	Monica	Joey	Yeah. Umm, Chandler can I talk to you outside for a second?	Hey, how was your chef thing?	Umm, Chandler can I talk to you outside for a second?	Hey, how was your chef thing?	5	5	1	5
4209	6	12	3	Chandler	Monica	Seriously?	Well, you tell a lot of jokes!	Seriously? You don’t remember me telling you that joke?	Well, you tell a lot of jokes!	2	2	2	2
4210	3	23	1	Jason	Phoebe	So Phoebe, you ah, sounded kinda serious on the phone, is ah, is anything wrong?	Nah-ha!	So Phoebe, you ah, sounded kinda serious on the phone, is ah, is anything wrong?	Nah-ha!	2	2	2	2
4211	9	3	1	Joey	Phoebe	Yeah, so you found someone for me. You didn't forget?	Of course not! And you're gonna love Mary Ellen. She's really smart and cute and funny, and I can't tell you how I know this, but she' not opposed to threesomes. So tell me some about my guy.	Yeah, so you found someone for me. You didn't forget?	Of course not! And you're gonna love Mary Ellen. She's really smart and cute and funny, and I can't tell you how I know this, but she' not opposed to threesomes. So tell me some about my guy.	2	2	2	2
4212	7	15	3	Cecilia	Joey	Which one? Was it bald or was it tall?	Umm…	Which one? Was it tall?	Umm…	4	4	4	4
