	Season	Episode	Category	Q_person	A_person	Q_original	A_original	Q_modified	A_modified	Annotation_1	Annotation_2	Annotation_3	Goldstandard
5960	7	12	3	Tag	Rachel	So when do you imagine you gave them to me? In the morning or in the afternoon?	"In the afternoon. Mr. Zelner came into my office after lunch. He put them on my desk, and then I put a Post-It on it (Looks down onto her desk and finds the folder with the Post-It on it that contains the contracts she imagined she gave Tag) that said, ""Must go out today."" So you just keep looking in there! All right?"	So when do you imagine you gave them to me? In the afternoon?	"In the afternoon. Mr. Zelner came into my office after lunch. He put them on my desk, and then I put a Post-It on it that said, ""Must go out today."""	1	1	1	1
5961	7	12	3	Tag	Rachel	So when do you imagine you gave them to me? In the morning or in the afternoon?	"In the afternoon. Mr. Zelner came into my office after lunch. He put them on my desk, and then I put a Post-It on it (Looks down onto her desk and finds the folder with the Post-It on it that contains the contracts she imagined she gave Tag) that said, ""Must go out today."" So you just keep looking in there! All right?"	So when do you imagine you gave them to me? In the morning?	"In the afternoon. Mr. Zelner came into my office after lunch. He put them on my desk, and then I put a Post-It on it that said, ""Must go out today."""	2	2	2	2
5962	7	12	3	Ross	Joey	What? Is it the comet? (Runs over to where Joey’s standing.)	No! No-no. Look, there’s a bug stuck in tar right here. (Bends down to get a closer look.)	What do you wanna show me, is it the comet?	Look, there’s a bug stuck in tar right here.	2	2	2	2
5963	7	13	3	Earl	Phoebe	(inspecting it) Really?	Well, y’know I’m wearing layers and it’s warm.	Really? You’ve got goose bumps?	Well, y’know I’m wearing layers and it’s warm.	4	4	1	4
5964	7	13	3	Joey	Rachel	Your chair?!	Yeah, he thought he broke your chair so he switched the chairs!	You mean your chair?!	He thought he broke your chair so he switched the chairs!	4	1	1	1
5965	7	13	3	Monica	Mr. Geller	Just mine?	I’m afraid so.	Just mine? Only my boxes are ruined?	I’m afraid so.	1	1	1	1
5966	7	13	3	Mr. Geller	Ross	Really?	Well, not right now. Okay look, Monica came here for some memories and damnit, we’re gonna give her some! Okay, grab…grab some empty boxes. Okay? We’ll-we’ll take stuff from mine and whatever we can pass off as hers we’ll-we’ll put ‘em in their.	Really? You don’t want to hear about it?	Well, not right now.	3	2	2	2
5967	7	13	3	Ross	Monica	Yeah?	Look at this. (Hands him the newspaper.)	Yeah? You were checking the real estate section?	Look at this.	1	1	1	1
5968	7	13	3	Ross	Mr. Geller	Well, can you blame her?	Well I don’t know, I-I suppose we may have favored you unconsciously, you were a medical marvel! The doctor said your mother could…	Well, can you blame her for thinking you love me more than her?	Well I don’t know, I-I suppose we may have favored you unconsciously, you were a medical marvel! The doctor said your mother could…	2	2	2	2
5969	7	13	3	Monica	Ross	As much as they love you?	I was their first born! They thought she was barren! It’s not my fault.	Do they love me as much as they love you?	I was their first born! They thought she was barren! It’s not my fault.	2	2	2	2
5970	7	13	3	Joey	Rachel	No. Really?	Yeah! You can hook it up to your TV and you get radio!	Does it really have speakers in the headrest?	You can hook it up to your TV and you get radio!	1	1	1	1
5971	7	13	3	Joey	Rachel	Someone like an…angel?	That’s right Joey, the chair angel came in and heeled your chair.	You think someone like an…angel came in here and fixed it?	That’s right Joey, the chair angel came in and heeled your chair.	1	1	1	1
5972	7	14	3	Phoebe	Ursula	Well, I never knew mine. Do you remember what it is?	Yes! Phoebe.	Well, I never knew my middle name. Do you remember what it is?	Phoebe.	1	1	1	1
5973	7	14	3	Rachel	Monica	Good ones?	They all came from the list you handed out to us two weeks ago.	You’ve got good presents?	They all came from the list you handed out to us two weeks ago.	1	1	1	1
5974	7	14	3	Chandler	Joey	(To Joey) Would you put that back on?! Monica’s gonna be here any minute!	But it hurt’s my Joey’s Apple.	Would you put the tie back on?!	But it hurt’s my Joey’s Apple.	2	2	2	2
5975	7	15	3	Cecilia	Joey	Which one? Was it bald or was it tall?	Umm…	Which one? Was it bald?	Umm…	4	4	4	4
5976	7	15	3	Cecilia	Joey	Which one? Was it bald or was it tall?	Umm…	Which one? Was it tall?	Umm…	4	4	4	4
5977	7	15	3	Phoebe	Rachel	(Clears Throat) Rach, so, that guy there. Straight or gay?	(They both look behind them.) Well, I'd have to say gay.	Rach, so, that guy there. Is he straight?	Well, I'd have to say gay.	2	2	2	2
5978	7	15	3	Phoebe	Rachel	(Clears Throat) Rach, so, that guy there. Straight or gay?	(They both look behind them.) Well, I'd have to say gay.	Rach, so, that guy there. Is he gay?	Well, I'd have to say gay.	1	1	1	1
5979	7	15	3	Chandler	Ross	Too?	Yeah, I kind of uh, have something else planned for you guys.	Did you say you could do that too?	I kind of uh, have something else planned for you guys.	1	1	4	1
5980	7	15	3	Ross	Joey	What? A brain transplant?!	(seriously) Yes, it’s a highly controversial procedure.	Somebody is getting a brain transplant?!	It’s a highly controversial procedure.	1	1	4	1
5981	7	16	3	Monica	Chandler	Really?	You kidding? You’re the most beautiful woman in most rooms… (She jumps up and kisses him.) (Breaking the kiss.) Whoa! Whoa! Whoa! What’s going on? You and I just made out! You and I are making out?	Really? I was the most beautiful in the room tonight?	You kidding? You’re the most beautiful woman in most rooms…	1	1	1	1
5982	7	16	3	Ben	Rachel	Really? Like how?	Well y’know, we would umm, repeat everything the other said, or uh, we’d jump out of closets to scare each other, or switch the sugar for the salt so they’d put salt on their cereal.	Really? You and your sisters tortured each other?	Well y’know, we would umm, repeat everything the other said, or uh, we’d jump out of closets to scare each other, or switch the sugar for the salt so they’d put salt on their cereal.	1	1	1	1
5983	7	16	3	Joey	Chandler	Does calling it not mean anything anymore?!	We are going to have a legitimate member of the clergy! And when I say legitimate I mean, gay and in control of his saliva!	Neither of us is marrying you? Does calling it not mean anything anymore?!	We are going to have a legitimate member of the clergy! And when I say legitimate I mean, gay and in control of his saliva!	2	2	5	2
5984	7	16	3	Monica	Phoebe	Are you serious?	Yes! A friend of mine did it and it’s totally legal!	Are you serious? You can get ordained on the Internet?	A friend of mine did it and it’s totally legal!	1	1	1	1
5985	7	16	3	Rachel	Ben	Yeah? You like that one?	Yeah, you’re funny.	You like that prank?	You’re funny.	1	1	1	1
5986	7	16	3	Rachel	Ben	Uh great! How do you feel about Diet Coke?	I’m not allowed to have soda.	Do you want Diet Coke?	I’m not allowed to have soda.	2	2	3	2
5987	7	17	3	Monica	Chandler	Really?	Yeah, that’s like the most ugliest dress I’ve ever seen. Wh-why do you to return it?	Really? I look hideous?	That’s like the most ugliest dress I’ve ever seen.	1	1	1	1
5988	7	17	3	Joey	Kristen	(laughs that one off) Yeah. So uh Ross, well now—why did that first marriage breakup? Was it because the woman was straight or she was a lesbian?	Do you two know each other?	So uh Ross, well now—why did that first marriage breakup? Was it because the woman was a lesbian?	Do you two know each other?	5	5	5	5
5989	7	17	3	Phoebe	Rachel	(wearing a veil) Am I crazy or does this totally go?!	Oh my God! You look so beautiful!	Does this totally go?	Oh my God! You look so beautiful!	1	1	1	1
5990	7	17	3	Joey	Kristen	(checking her out) Hi! You uh, movin’ in or movin’ out?	I’m moving in.	You uh, movin’ out?	I’m moving in.	2	2	2	2
5991	7	17	3	Joey	Kristen	(checking her out) Hi! You uh, movin’ in or movin’ out?	I’m moving in.	You uh, movin’ in?	I’m moving in.	1	1	1	1
5992	7	18	3	Monica	Chandler	Really?	Well yeah! But now that I know that you’re having these thoughts, I’m back to panic, anxiety, and uh I’m definitely gonna need some kind of sports drink.	Really? For you, the rush is knowing that we are gonna be together for the rest of our lives?	But now that I know that you’re having these thoughts, I’m back to panic, anxiety, and uh I’m definitely gonna need some kind of sports drink.	1	1	1	1
5993	7	18	3	Rachel	Joey	All right? (He sets the award down.) Thank you.	I’ll take it back tomorrow.	All right? Will you take it back?	I’ll take it back tomorrow.	1	1	3	1
5994	7	18	3	Rachel	Ross	Really?	Yeah! I don’t know. I mean, last year Elizabeth now-now this kid. What-what-what-what is it?! Am I giving out some kind of…sexy professor vibe? (Rachel and Joey both look at him.)	Really? One of your students has a crush on you?	I don’t know. I mean, last year Elizabeth now-now this kid. What-what-what-what is it?! Am I giving out some kind of…sexy professor vibe?	1	1	4	1
5995	7	18	3	Monica	Phoebe	Really? (Looks.) My God, he’s really cute.	Go for it.	Really? He’s checking me out?	Go for it.	1	1	1	1
5996	7	18	3	Monica	Chandler	Even with me?	I was dangerously dehydrated during the first six months of our relationship. (Monica laughs.) Look, for me the rush is knowing that we are gonna be together for the rest of our lives.	Did you feel that bad even when you slept with me?	I was dangerously dehydrated during the first six months of our relationship.	1	1	1	1
5997	7	18	3	Monica	Phoebe	And did he?	I’m a lady Monica, I don’t kiss and tell. But this hickey speaks for itself. (She starts to open up her blouse.)	And did he kiss you?	I’m a lady Monica, I don’t kiss and tell. But this hickey speaks for itself.	1	1	1	1
5998	7	19	3	Ross	Monica	Cassie?	Uh-hmm.	You mean cousin Cassie?	Uh-hmm.	1	1	1	1
5999	7	19	3	Phoebe	Joey	The next, next?	Yeah, there’s this guy from Chicago who’s supposed to be the next Martin Scorcese, all right? But then this guy’s right after him. (Joey’s cell phone rings and he answers it.) Hello!	You mean the next, next Martin Scorcese?	There’s this guy from Chicago who’s supposed to be the next Martin Scorcese, all right? But then this guy’s right after him.	1	1	1	1
6000	7	20	3	Chandler	Ross	A freakish thin date with a hanger for her head?	No. Rachel hooked me up with a tux! But not just any tux, Batman’s tux!	You got a freakish thin date with a hanger for her head?	Rachel hooked me up with a tux! But not just any tux, Batman’s tux!	2	2	2	2
6001	7	21	3	Rachel	Monica	Oh, can we read them?	Yeah, I don’t hear Chandler’s and he doesn’t hear mine.	Oh, can we read them?	As long as I don’t hear Chandler’s and he doesn’t hear mine.	3	3	3	3
6002	7	22	3	Woman	Joey	Really?!	Hm-mmm.	Really?! You’re an actor on Days of Our Lives?	Hm-mmm.	1	4	1	1
6003	7	22	3	Helena	Chandler	We? (Looks at Monica who nods.)	I know it would make me happy, ma’am	Did you say we?	I know it would make me happy, ma’am	4	1	1	1
6004	7	22	3	Rachel	Ross	Really? You think so?	I was talking to myself! You’re going down!	Really? You think I’m not in that much trouble?	I was talking to myself! You’re going down!	1	2	2	2
6005	7	22	3	Ross	Rachel	In the death seat?!!	Oh my…	You mean in the front? In the death seat?!!	Oh my…	4	4	4	4
6006	7	22	3	Rachel	Policeman	Really?! You think so? Y’know, I had just rolled out of bed.	Yeah? Well you look phenomenal.	You think this is a great picture?	Well you look phenomenal.	1	1	4	1
6007	7	22	3	Joey	Phoebe	Pantyhose! Y’know? They way they start at your toe and go all the way up to here… (He mimed that and stops when he realized he went to far.) I should go take these off shouldn’t I?	I think it’s important that you do.	I should go take the panties off shouldn’t I?	I think it’s important that you do.	1	1	1	1
6008	7	23	3	Phoebe And Ross	Chandler	Cigarettes?!!	Big picture please! So I was in the gift shop, and that’s when I uh, saw this. (He holds up a little, tiny baby jumper that reads I (heart) New York.) Yeah, y’know what? I thought anything that can fit into this, can’t be scary.	Did you say cigarettes?!!	Big picture please! So I was in the gift shop, and that’s when I uh, saw this.	4	4	4	4
6009	7	23	3	Monica	Phoebe	How can that be?! Oh wait! Wait! Are you, are you serious?!	(entering) Found the vest! I mean we’re gonna have to keep an eye on it, y’know make sure we don’t lose it again…	Are you, are you serious?! You can’t find his vest?	Found the vest! I mean we’re gonna have to keep an eye on it, y’know make sure we don’t lose it again…	1	2	2	2
6010	7	23	3	Monica	Chandler	Really?	Yeah. Y’know I keep thinking that something stupid is gonna come up and I’ll go all…Chandler. But nothing has.	Really? You’ve been waiting for something to flip you out?	Y’know I keep thinking that something stupid is gonna come up and I’ll go all…Chandler. But nothing has.	1	1	1	1
6011	8	1	3	Joey	Monica	I’m sorry! Okay? I went down to the gift shop and it’s either this or a bathrobe! Look, what’s more important, the way I’m dressed or me being with you on your special day?	Honey, I’m not even going to pretend I was listening. (Sees someone else.) Hey! Hey! (Goes over to that person.)	I went down to the gift shop and it’s either this or a bathrobe! Isn't me being with you on your special day more important than the way I'm dressed?	Honey, I’m not even going to pretend I was listening.	4	5	5	5
6012	8	1	3	Monica	Phoebe	Oh really?!	"Yes, and apparently he is married to some singer, but he said he would leave her for me. And I said, ""James, James Brolin, are you sure?"" James Brolin said…"	Oh really?! You just got off the phone with your lover, James Brolin?	"And apparently he is married to some singer, but he said he would leave her for me. And I said, ""James, James Brolin, are you sure?"" James Brolin said…"	1	1	1	1
6013	8	1	3	Mona	Ross	You think so? I’ve always kinda hated it.	Aw come on, Mona Lisa?	You think Mona is a beautiful name? I’ve always kinda hated it.	Aw come on, Mona Lisa?	1	1	1	1
6014	8	1	3	Joey	Monica	Oh my God! Is that why you guys had to get married?!	Guys! I’m not pregnant.	Is that why you guys had to get married?! Cause you’re pregnant?	Guys! I’m not pregnant.	2	2	2	2
6015	8	1	3	Rachel	Monica	Sure, but come on, as big as your wedding?	Of course not nothing is. Between me and you…	It is huge, but come on, as big as your wedding?	Of course not, nothing is.	2	2	2	2
6016	8	1	3	Rachel	Phoebe	James Brolin?	Oh, I know. I could only think of two names, him and Ed Begley Jr. and then I remembered he’s gay.	James Brolin was the best you could come up with?	Oh, I know. I could only think of two names, him and Ed Begley Jr. and then I remembered he’s gay.	1	1	1	1
6017	8	2	3	Rachel	Joey	I’m not?	Listen I uh… (He takes her hand.) It’s a scary world out there especially if you’re a single mom. Y’know, I always felt like you and I have this-this special bond. Y’know? So, (gets down on one knee again) Rachel Green will you marry me?	I’m not gonna be alone??	Listen I uh… It’s a scary world out there especially if you’re a single mom. Y’know, I always felt like you and I have this-this special bond. Y’know? So, Rachel Green will you marry me?	2	2	2	2
6018	8	2	3	Phoebe	Rachel	Really? Are you sure?	Oh Phoebe!	Really? Are you sure you want to rip?	Oh Phoebe!	4	4	4	4
6019	8	2	3	Chandler	Ross	Are you serious?	I’m just thinking about your new bride at home. Okay? Do-do you really want to start your life together by letting her down?	Are you serious? You’re suggesting that we buy more of these disposable cameras at the gift shop, throw our tuxes back on, and take a few pictures?	I’m just thinking about your new bride at home.	1	1	2	1
6020	8	2	3	Chandler	Monica	The wedding pictures?	They won’t be ready for weeks.	We got the wedding pictures?	They won’t be ready for weeks.	2	2	2	2
6021	8	2	3	Chandler	Ross	The cameras? Remember last night I told you to take them?	No you didn’t.	Remember last night I told you to take the cameras?	You didn’t.	2	2	2	2
6022	8	3	3	Ross	Rachel	Do you really?	No, I don’t see it!	Do you really see it now?	I don’t see it!	2	2	2	2
6023	8	3	3	Joey	Ross	Really?	Yeah. Uh, uh we promised we weren’t gonna tell anybody this but uh, about a month ago Rachel and I slept together.	Really? You know what this is about?	Uh, uh we promised we weren’t gonna tell anybody this but uh, about a month ago Rachel and I slept together.	1	1	1	1
6024	8	3	3	Monica	Joey	No! (Pause) Are you doing it?! I don’t hear anything! Come on!	Uh, okay I’ll-I’ll-I’ll break it down. (He hands the phone to Phoebe, gets up, picks up a chair, and starts banging it on the floor.)	Are you breaking it?!	Uh, okay I’ll-I’ll-I’ll break it down.	1	1	1	1
6025	8	3	3	Rachel	Ross	What, because that’s your answer to everything?	No, because that’s the right thing to do.	What, because getting married is your answer to everything?	Because that’s the right thing to do.	2	2	2	2
6026	8	4	3	Joey	Ross	(confused) Are we watchin’ the tape or not?!	I don’t want people to see it for your sake.	Are we watchin’ the tape?!	I don’t want people to see it for your sake.	2	4	4	4
6027	8	4	3	Rachel	Ross	That-that you came on to me?	There’s the one!	The lie that-that you came on to me?	There’s the one!	1	1	1	1
6028	8	4	3	Kristen	Ross	Really?	Uh-hmm—Wait! It gets better. Um, yeah I was in Barcelona.	Really? Were you backpacking across Western Europe?	Uh-hmm—Wait! It gets better. Um, I was in Barcelona.	1	1	1	1
6029	8	5	3	Ross	Joey	Books?	All right, car magazines, cereal boxes, but it’s like enough!	You read books?	All right, car magazines, cereal boxes, but it’s like enough!	2	2	3	2
6030	8	5	3	Ross	Rachel	A date?	Yeah. Why? Is that weird for you?	You have a date?	Why? Is that weird for you?	1	1	1	1
6031	8	6	3	Gunther	Rachel	Really?	Honey, someday you are gonna make some man the luckiest guy in the world.	Really? I’m sweet?	Honey, someday you are gonna make some man the luckiest guy in the world.	1	1	1	1
6032	8	6	3	Phoebe	Eric	Oh really?	We’re both teachers.	Oh really? You have so much in common?	We’re both teachers.	1	1	1	1
6033	8	6	3	Phoebe	Eric	"Peace Corps, really? (Ursula motions, ""I don’t know."")"	In fact when we were building houses in Uruguay, we were, we were just two towns apart and we never met.	You both were in the Peace Corps, really?	In fact when we were building houses in Uruguay, we were, we were just two towns apart and we never met.	4	1	1	1
6034	8	6	3	Monica	Joey	What?! Really?!	Are you kiddin’? Phoebe lived on the street. Okay? Plus, she’s got this crazy temper. She—She’s not standing right behind me is she?	What?! Really?! You’d have to give the edge to Phoebe?	Are you kiddin’? Phoebe lived on the street. Okay? Plus, she’s got this crazy temper. She—She’s not standing right behind me is she?	1	1	4	1
6035	8	6	3	Eric	Phoebe	Really?	Yeah! It’s so much better than first grade when you don’t know what’s going on and definitely better than third grade. Y’know with all the politics and mind games.	Really? You love the second grade?	It’s so much better than first grade when you don’t know what’s going on and definitely better than third grade. Y’know with all the politics and mind games.	1	1	1	1
6036	8	6	3	Phoebe	Ursula	Really?	Sure! Why not? You could be my sister for the day.	Really? I could come?	Sure! Why not? You could be my sister for the day.	1	1	1	1
6037	8	6	3	Rachel	Monica	(To Monica) Oh, you did this to him?	What?! I thought he’d love it! His favorite kid's book was the Velveteen Rabbit!	Oh, you got him this costume?	What?! I thought he’d love it! His favorite kid's book was the Velveteen Rabbit!	1	1	1	1
6038	8	7	3	Monica	Rachel	The pink one with the flowers?!	You mean the one that you’re wearing? (Adjusts Monica’s pink bra strap as Monica looks down her shirt.)	Did you take my bra? The pink one with the flowers?!	You mean the one that you’re wearing?	2	2	4	2
6039	8	7	3	Chandler	Brenda	You do?	Look, I know it must be hard that your wife is a lesbian, but it’s wrong. You’re married.	You do know what’s going on here?	Look, I know it must be hard that your wife is a lesbian, but it’s wrong. You’re married.	1	1	4	1
6040	8	7	3	Chandler	Monica	To see her pants?	They’re my pants!	You put your head between her legs to see her pants?	They’re my pants!	4	2	1	6
6041	8	7	3	Ross	Joey	Really?!	(laughs) No. But I got Knicks tickets for you, me, and Chandler.	Really?! You mean to see that new Imax movie on tide pools?	But I got Knicks tickets for you, me, and Chandler.	4	2	2	2
6042	8	7	3	Joey	Ross	She is?	Yeah, you didn’t expect her to live there with a baby did you?	She is going to want to move?	You didn’t expect her to live there with a baby did you?	1	1	1	1
6043	8	8	3	Mona	Ross	Tramp?!	I’m sorry. Dr. Green, Mona. Mona, Dr. Green.	Did he say tramp?!	I’m sorry. Dr. Green, Mona. Mona, Dr. Green.	5	5	4	5
6044	8	8	3	Rachel	Dr. Green	Yeah?	I think I may be able to book The Plaza on short notice.	Yeah? You called a friend of yours?	I think I may be able to book The Plaza on short notice.	1	1	1	1
6045	8	8	3	Joey	Ross	Hot?	Well, I was gonna say sweet, but yeah-huh!	She’s hot?	Well, I was gonna say sweet.	4	2	4	4
6046	8	9	3	Monica	Rachel	He was in Ross’s class…marching band…kinda overweight? Well, really overweight. I mean I was his thin friend.	Wow! I don’t remember him. Honey, are you sure you’re not talking about your imaginary boyfriend.	Oh, guess who I invited. Remember that guy Will Colbert from high school? He was in Ross’s class…marching band…kinda overweight? Well, really overweight. I mean I was his thin friend.	Wow! I don’t remember him. Honey, are you sure you’re not talking about your imaginary boyfriend.	2	2	2	2
6047	8	9	3	Joey	Rachel	She is?	Remember I had to leave the room the other day when you had that roast chicken?	She is having an aversion to poultry?	Remember I had to leave the room the other day when you had that roast chicken?	1	1	1	1
6048	8	10	3	Rachel	Joey	Oh excuse me! Am I ruining my life?	No! No! No! It’s different for you. You’re so strong and together. You’re not some dumb kid who doesn’t know what she’s doing.	Am I ruining my life by getting pregnant?	It’s different for you. You’re so strong and together. You’re not some dumb kid who doesn’t know what she’s doing.	2	2	2	2
6049	8	11	3	Mona	Ross	Really?!	Really.	Really?! You’re giving me a key to your apartment?	Really.	1	1	1	1
6050	8	11	3	Rachel	Dr. Schiff	Right! Right! I-I actually meant in your spare time, do you cook? Do you ski? Or do you just hang out with your wife or girlfriend?	Uh, I don’t have a wife or girlfriend, but I do like to ski.	Do you just hang out with your wife or girlfriend?	Uh, I don’t have a wife or girlfriend.	2	2	2	2
6051	8	11	3	Rachel	Dr. Schiff	Right! Right! I-I actually meant in your spare time, do you cook? Do you ski? Or do you just hang out with your wife or girlfriend?	Uh, I don’t have a wife or girlfriend, but I do like to ski.	Do you ski?	Uh, I do like to ski.	1	1	1	1
6052	8	12	3	Joey	Rachel	I got a big date coming up, do you know a good restaurant?	Uh, Paul’s Caf�. They got great food and it’s really romantic.	I got a big date coming up, do you know a good restaurant?	Uh, Paul’s Café. They got great food and it’s really romantic.	1	1	1	1
6053	8	12	3	Chandler	Monica	A vending machine?	Don’t feel bad for me! I won like every time!	Your favorite arcade game machine was… A vending machine?	Don’t feel bad for me! I won like every time!	1	1	4	1
6054	8	12	3	Joey	Rachel	(incredulous) Alone?!	Yes! But what is wrong with this dog?!	You’re watching it alone?!	But what is wrong with this dog?!	1	1	5	1
6055	8	12	3	Chandler	Monica	With the claw?!	All right fine. Fine, I’ll do it. I’ve just got to get this off the screen. Carol and Susan are still upset that you taught him pull my finger.	You mean beat my scores with the claw?!	All right fine. Fine, I’ll do it. I’ve just got to get this off the screen. Carol and Susan are still upset that you taught him pull my finger.	2	1	5	6
6056	8	12	3	Joey	Rachel	Chandler?	Yeah, but I don’t know why. Look at me, I’m having such a wonderful time!	You mean Chandler?	But I don’t know why.	1	1	5	1
6057	8	12	3	Joey	Ross	(To Rachel) Do you think he saw us or can we still sneak out?	Professor Neuman, the head of the department, so….	Do you think he saw us?	Professor Neuman, the head of the department, so….	5	4	5	5
6058	8	12	3	Joey	Ross	(To Rachel) Do you think he saw us or can we still sneak out?	Professor Neuman, the head of the department, so….	Do you think we can still sneak out?	Professor Neuman, the head of the department, so….	5	5	5	5
6059	8	12	3	Phoebe	Monica	Do you really like it?	Are you kidding?! I practically spent my entire childhood at the arcade! This is like—Oh my, this is like my second favorite game!	Do you really like the Pac-Man machine?	Are you kidding?! I practically spent my entire childhood at the arcade! This is like—Oh my, this is like my second favorite game!	1	1	1	1
6060	8	13	3	Rachel	Phoebe	Really?!	Uh huh! If it’s a girl, Phoebe, and if it’s a boy, Phoebo!	Really?! You have ideas for baby names too?	Uh huh! If it’s a girl, Phoebe, and if it’s a boy, Phoebo!	1	1	1	1
6061	8	13	3	Joey	Phoebe	Oh my God. You do?	Yes, and I’m sorry. I-I know things worked out for Chandler and Monica, but that’s very rare.	Oh my God. You know about my feelings?	And I’m sorry. I-I know things worked out for Chandler and Monica, but that’s very rare.	1	1	1	1
6062	8	13	3	Joey	Phoebe	You think?	Absolutely! Y’know, you get this rush of feelings, but then it goes away.	You think it’s just a crush?	Absolutely! Y’know, you get this rush of feelings, but then it goes away.	1	1	1	1
6063	8	13	3	Chandler	Joey	Do you?	It was different for you guys! I mean, I mean, you were both in the same place, right?	Do you know what you mean?	It was different for you guys! I mean, I mean, you were both in the same place, right?	4	4	4	4
6064	8	13	3	Chandler	Joey	Oh! Uh, yeah! Is this a cold pizza talk or a leftover meatloaf talk?	Well, neither.	Is this a cold pizza talk? A leftover meatloaf talk?	Well, neither.	2	2	2	2
6065	8	13	3	Chandler	Monica	You’re not?	It’s the salts.	You’re not touching me?	It’s the salts.	2	2	2	2
6066	8	14	3	Monica	Phoebe	Really?!	Well not clients, lovers. But let’s just y’know, try it again. Come back and-and we’ll work through it.	Really?! You have clients that make the same noises I do?	Well not clients, lovers. But let’s just y’know, try it again. Come back and-and we’ll work through it.	2	2	2	2
6067	8	14	3	Rachel	Joey	Really?	Absolutely. But, we’re gonna stop by the hospital just to be sure, okay? I’ll page Ross on the way. Come on.	Really? Was it always nothing?	Absolutely. But, we’re gonna stop by the hospital just to be sure, okay? I’ll page Ross on the way. Come on.	1	1	1	1
6068	8	14	3	Joey	Rachel	You sure?!	Yes! Yes! I got half a mind to contract that doctor’s uterus though. Mild discomfort, what’s he talking about?	You sure you’re fine?!	I got half a mind to contract that doctor’s uterus though. Mild discomfort, what’s he talking about?	4	4	4	4
6069	8	15	3	Ross	Joey	Really?!	You don’t have to seem so happy about it.	Really?! Girl trouble?	You don’t have to seem so happy about it.	1	1	1	1
6070	8	15	3	Monica	Chandler	Chandler, if you thought I was going to get you porn for Valentine’s Day… (pulls a video out of a basket) you were right! Apparently, it’s about a young girl who moves to the big city, you know, in search of stardom, but ends up having sex with a lot of guys! Yeah, it got four starts! (looks closer) Oh, wait a minute. Those aren’t stars. Anyway, you want to take a look?	Well, I’m not really in a sexy mood right now.	You want to take a look at the porn I got you for Valentine’s Day?	Well, I’m not really in a sexy mood right now.	2	2	2	2
6071	8	15	3	Ross	Phoebe	Ever?!	Well, I think my mother was too busy planning her suicide to provide saltwater treats. (Ross hands her one) Thank you! So what, you’re just never going to tell her?	You never have any taffy? Ever?!	Well, I think my mother was too busy planning her suicide to provide saltwater treats.	2	2	2	2
6072	8	16	3	Don	Monica	That’s exactly what I said. Phoebe, isn’t that strange.	Not really	That’s exactly what I said. Phoebe, isn’t that strange?	Not really	2	2	2	2
6073	8	16	3	Chandler	Monica	You don’t?	No. I don’t think that you and I were destined to end up together. I think that we fell in love and work hard at our relationship. Some days we work really hard.	You don’t believe in soul mates?	I don’t think that you and I were destined to end up together. I think that we fell in love and work hard at our relationship. Some days we work really hard.	2	2	2	2
6074	8	16	3	Phoebe	Monica	Yeah?	Yeah! Oh he’s great, I love him. (Walks away and Chandler glares at Phoebe.)	Yeah? Good work?	Oh he’s great, I love him.	1	1	1	1
6075	8	16	3	Ross	Joey	Rachel?!	(startled) Yeah, okay but look, buy uh—Hey-hey, y’know, y’know who else I like? You! And it-it doesn’t get said enough. I like you Ross.	You mean you like Rachel?!	Okay but look, buy uh—Hey-hey, y’know, y’know who else I like? You! And it-it doesn’t get said enough. I like you Ross.	1	1	1	1
6076	8	16	3	Ross	Joey	Rachel who’s carrying my baby? Rachel?	Look no, I-I know it’s bad, and I know it’s wrong. Okay? But-but it’s not like anything’s ever gonna happen. Y’know? These-these are just feelings, they’re gonna go away.	You mean Rachel who’s carrying my baby?	Look, I-I know it’s bad, and I know it’s wrong. Okay? But-but it’s not like anything’s ever gonna happen. Y’know? These-these are just feelings, they’re gonna go away.	1	1	1	1
6077	8	16	3	Phoebe	Chandler	Uh-huh, (To Chandler) and you?	No. I mean I believe that uh, certain people are more suited for each other and I believe in falling in love, but soul mates, I don’t think they exist.	Uh-huh, do you believe in soul mates?	I believe that uh, certain people are more suited for each other and I believe in falling in love, but soul mates, I don’t think they exist.	2	2	2	2
6078	8	16	3	Ross	Monica	He’s not?	No! All he’s thinking about is how you’re taking this! I mean, listen it’s totally freaking him out. He’s talking about moving to Vermont.	He’s not thinking about going after Rachel?	All he’s thinking about is how you’re taking this! I mean, listen it’s totally freaking him out. He’s talking about moving to Vermont.	2	2	2	2
6079	8	16	3	Joey	Ross	(getting worried) Bite me?	No, no I don’t want to do anything to you. All right? I just want to tell you that I’m not mad at you and…and that I certainly do not hate you. I just, I just came here to say that. (Starts to leave.)	Did you come here to bite me?	I don’t want to do anything to you. All right? I just want to tell you that I’m not mad at you and…and that I certainly do not hate you. I just, I just came here to say that.	2	2	2	2
6080	8	16	3	Rachel	Phoebe	Oh sure. Older?	Obviously, and he’s British.	Is he older?	Obviously, and he’s British.	1	1	1	1
6081	8	17	3	Monica	Rachel	Yeah? The work problem?	Oh it was perfect! I mean it really felt like he was my friend again.	Yeah? You mean the work problem?	Oh it was perfect! I mean it really felt like he was my friend again.	1	1	5	1
